gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
encore3064,chapeau3050,Adeline_15,chapeau3050_encore3064,3.2015621187164243,Adeline,15,0.0952531564912498,actual
au revoir1955,chapeau3050,Adeline_15,au revoir1955_chapeau3050,8.464763440232256,Adeline,15,0.25184438306545004,actual
bisou3039,chapeau3050,Adeline_15,bisou3039_chapeau3050,2.692582403567252,Adeline,15,0.08010994743884718,actual
au revoir3032,chapeau3050,Adeline_15,au revoir3032_chapeau3050,1,Adeline,15,0.029752087562005154,actual
chapeau3049,chapeau3050,Adeline_15,chapeau3049_chapeau3050,2.692582403567252,Adeline,15,0.08010994743884718,actual
parti3067,chapeau3050,Adeline_15,chapeau3050_parti3067,2.5,Adeline,15,0.07438021890501288,actual
encore3055,chapeau3050,Adeline_15,chapeau3050_encore3055,3.2015621187164243,Adeline,15,0.0952531564912498,actual
bisou3042,chapeau3050,Adeline_15,bisou3042_chapeau3050,2.5,Adeline,15,0.07438021890501288,actual
encore3054,chapeau3050,Adeline_15,chapeau3050_encore3054,3.2015621187164243,Adeline,15,0.0952531564912498,actual
encore3059,chapeau3050,Adeline_15,chapeau3050_encore3059,3.2015621187164243,Adeline,15,0.0952531564912498,actual
vachou3068,chapeau3050,Adeline_15,chapeau3050_vachou3068,2.449489742783178,Adeline,15,0.0728774333095186,actual
coucou3133,chapeau3050,Adeline_15,chapeau3050_coucou3133,10.37490696748474,Adeline,15,0.30867514054426337,actual
chapeau3050,voilà2616,Adeline_15,chapeau3050_voilà2616,6.36960626768104,Adeline,15,0.18950908341154316,actual
chapeau3045,au revoir3034,Adeline_16,au revoir3034_chapeau3045,5.456637395784303,Adeline,16,0.16234635359348634,actual
coucou2609,au revoir3034,Adeline_16,au revoir3034_coucou2609,8.909106907318641,Adeline,16,0.26506452880580916,actual
maman2611,au revoir3034,Adeline_16,au revoir3034_maman2611,8.909806303281641,Adeline,16,0.26508533729574085,actual
encore3059,au revoir3034,Adeline_16,au revoir3034_encore3059,6.118156958466736,Adeline,16,0.18202794154639346,actual
encore3060,au revoir3034,Adeline_16,au revoir3034_encore3060,6.118156958466736,Adeline,16,0.18202794154639346,actual
au revoir3031,au revoir3034,Adeline_16,au revoir3031_au revoir3034,2.764054992217051,Adeline,16,0.08223640615463917,actual
bobo3131,au revoir3034,Adeline_16,au revoir3034_bobo3131,8.092482116963241,Adeline,16,0.24076823653785118,actual
chapeau3047,au revoir3034,Adeline_16,au revoir3034_chapeau3047,5.456637395784303,Adeline,16,0.16234635359348634,actual
