Speaker,gloss1,degree,threshold
Mira,jalka3044,3,0.25
Mira,jalka3045,2,0.25
Mira,juna3046,1,0.25
Mira,juustoa4289,1,0.25
Mira,kaataa3047,3,0.25
Mira,kaataa3048,2,0.25
Mira,kala3049,2,0.25
Mira,kala3050,3,0.25
Mira,kenkä3051,1,0.25
Mira,kenkä3052,1,0.25
Mira,kuu1290,2,0.25
Mira,lintu3053,3,0.25
Mira,loppu4291,1,0.25
Mira,luumu3054,2,0.25
Mira,luumu4292,1,0.25
Mira,miao83,4,0.25
Mira,miao84,4,0.25
Mira,miao85,4,0.25
Mira,miao86,4,0.25
Mira,mummu4293,1,0.25
Mira,nalle3056,2,0.25
Mira,napa3057,1,0.25
Mira,napa3058,1,0.25
Mira,nenä3059,1,0.25
Mira,paapaa3060,1,0.25
Mira,piiloon3061,1,0.25
Mira,setä3062,3,0.25
Mira,tonttu3063,3,0.25
Mira,tonttu3064,3,0.25
Mira,tonttu3065,3,0.25
Mira,tyttö1292,2,0.25
Mira,tyttö4306,1,0.25
Mira,tyttö4307,1,0.25
Mira,tyttö4308,1,0.25
Mira,tyyny1293,1,0.25
Mira,tyyny3066,1,0.25
Mira,täällä2049,3,0.25
Molly,Brett496,10,0.25
Molly,Brett497,10,0.25
Molly,Brett498,10,0.25
Molly,Brett499,10,0.25
Molly,Brett500,10,0.25
Molly,Brett501,10,0.25
Molly,Brett502,10,0.25
Molly,Brett503,10,0.25
Molly,Brett504,10,0.25
Molly,Nicky3969,1,0.25
Molly,Nicky3970,1,0.25
Molly,Nonny4145,5,0.25
Molly,Nonny4146,5,0.25
Molly,Nonny4147,5,0.25
Molly,Nonny4148,5,0.25
Molly,Nonny4149,5,0.25
Molly,Nonny4150,5,0.25
Molly,Nonny4151,5,0.25
Molly,Nonny4152,5,0.25
Molly,Nonny4153,5,0.25
Molly,Nonny4154,5,0.25
Molly,Nonny4155,5,0.25
Molly,Ruth560,2,0.25
Molly,Ruth561,9,0.25
Molly,Ruth562,5,0.25
Molly,Ruth563,10,0.25
Molly,Ruth564,10,0.25
Molly,Ruth565,9,0.25
Molly,baa473,14,0.25
Molly,baa474,14,0.25
Molly,baby2493,7,0.25
Molly,baby2494,7,0.25
Molly,bang4122,5,0.25
Molly,bang4123,5,0.25
Molly,bang4124,5,0.25
Molly,bang4125,5,0.25
Molly,bead475,14,0.25
Molly,bead476,14,0.25
Molly,bead477,14,0.25
Molly,bead478,14,0.25
Molly,bead479,14,0.25
Molly,bead480,14,0.25
Molly,bead481,14,0.25
Molly,bead482,14,0.25
Molly,block483,8,0.25
Molly,block484,8,0.25
Molly,block485,10,0.25
Molly,block486,8,0.25
Molly,block487,8,0.25
Molly,block488,10,0.25
Molly,block489,10,0.25
Molly,block490,8,0.25
Molly,book491,8,0.25
Molly,book492,8,0.25
Molly,book493,8,0.25
Molly,book494,8,0.25
Molly,book495,8,0.25
Molly,camera2495,5,0.25
Molly,camera4126,1,0.25
Molly,choochoo2496,3,0.25
Molly,choochoo2497,3,0.25
Molly,choochoo2498,3,0.25
Molly,choochoo2499,3,0.25
Molly,choochoo2500,3,0.25
Molly,choochoo2501,3,0.25
Molly,choochoo2502,3,0.25
Molly,choochoo2503,3,0.25
Molly,choochoo4127,2,0.25
Molly,choochoo4128,2,0.25
Molly,click2504,8,0.25
Molly,click2505,8,0.25
Molly,click2506,8,0.25
Molly,click2507,8,0.25
Molly,click2508,8,0.25
Molly,click2509,8,0.25
Molly,click2510,8,0.25
Molly,click505,6,0.25
Molly,click506,11,0.25
Molly,click507,6,0.25
Molly,click508,11,0.25
Molly,down4129,4,0.25
Molly,down4130,4,0.25
Molly,down4131,4,0.25
Molly,down4132,4,0.25
Molly,down4133,4,0.25
Molly,down4134,4,0.25
Molly,down4135,4,0.25
Molly,down4136,4,0.25
Molly,down4137,4,0.25
Molly,down4138,4,0.25
Molly,ear509,14,0.25
Molly,ear510,14,0.25
Molly,ear511,14,0.25
Molly,ear512,14,0.25
Molly,glasses2511,8,0.25
Molly,glasses2512,8,0.25
Molly,glasses2513,6,0.25
Molly,glasses2514,8,0.25
Molly,glasses2515,8,0.25
Molly,glasses2517,8,0.25
Molly,glasses2518,6,0.25
Molly,glasses2519,6,0.25
Molly,glasses2520,6,0.25
Molly,glasses2521,8,0.25
Molly,glasses2522,8,0.25
Molly,glasses4139,2,0.25
Molly,glasses4140,3,0.25
Molly,glasses4141,3,0.25
Molly,glasses513,5,0.25
Molly,glasses514,6,0.25
Molly,glasses515,6,0.25
Molly,glasses516,6,0.25
Molly,glasses517,6,0.25
Molly,glasses518,6,0.25
Molly,glasses519,6,0.25
Molly,glasses520,6,0.25
Molly,glasses521,6,0.25
Molly,glasses522,6,0.25
Molly,glasses523,6,0.25
Molly,good girl2523,8,0.25
Molly,good girl2524,8,0.25
Molly,gran'ma2525,3,0.25
Molly,gran'pa2526,5,0.25
Molly,green2527,5,0.25
Molly,green2528,5,0.25
Molly,green4142,3,0.25
Molly,hi524,11,0.25
Molly,hi525,11,0.25
Molly,hi526,14,0.25
Molly,hi527,11,0.25
Molly,house528,10,0.25
Molly,house529,10,0.25
Molly,in3968,1,0.25
Molly,mama2529,3,0.25
Molly,mama2530,6,0.25
Molly,mama2531,6,0.25
Molly,mama3626,1,0.25
Molly,mama4143,2,0.25
Molly,mama4144,2,0.25
Molly,moo530,9,0.25
Molly,moo531,9,0.25
Molly,moo532,9,0.25
Molly,moo533,9,0.25
Molly,moo534,9,0.25
Molly,moo535,9,0.25
Molly,moo536,9,0.25
Molly,moo537,9,0.25
Molly,moo538,9,0.25
Molly,moo539,9,0.25
Molly,moo540,9,0.25
Molly,moo541,9,0.25
Molly,moo542,9,0.25
Molly,name3876,1,0.25
Molly,nose543,10,0.25
Molly,oink544,7,0.25
Molly,open2532,6,0.25
Molly,open2533,6,0.25
Molly,open2534,6,0.25
Molly,open2535,6,0.25
Molly,peek545,8,0.25
Molly,peek546,2,0.25
Molly,peek547,8,0.25
Molly,peek548,8,0.25
Molly,peek549,8,0.25
Molly,peek550,8,0.25
Molly,peek551,8,0.25
Molly,piano552,14,0.25
Molly,piano553,14,0.25
Molly,picture2536,6,0.25
Molly,picture2537,5,0.25
Molly,picture2538,6,0.25
Molly,picture2539,6,0.25
Molly,pig554,8,0.25
Molly,red555,9,0.25
Molly,red556,1,0.25
Molly,rug557,7,0.25
Molly,rug558,7,0.25
Molly,rug559,7,0.25
Molly,stuck566,6,0.25
Molly,stuck567,6,0.25
Molly,tail568,9,0.25
Molly,tail569,9,0.25
Molly,tail570,9,0.25
Molly,tail571,9,0.25
Molly,tail572,9,0.25
Molly,tail573,9,0.25
Molly,tail574,9,0.25
Molly,tail575,9,0.25
Molly,tail576,9,0.25
Molly,tail577,9,0.25
Molly,tail578,9,0.25
Molly,that579,6,0.25
Molly,that580,6,0.25
Molly,three581,14,0.25
Molly,three582,14,0.25
Molly,two583,9,0.25
Molly,two584,1,0.25
Molly,vroom3877,4,0.25
Molly,vroom3879,4,0.25
Molly,vroom3880,4,0.25
Molly,vroom3881,4,0.25
Molly,vroom3882,4,0.25
Molly,vroom3883,4,0.25
Molly,vroom3884,4,0.25
Molly,vroom3885,4,0.25
Molly,vroom3886,4,0.25
Molly,vroom585,2,0.25
Molly,vroom586,5,0.25
Molly,walk-walk2540,6,0.25
Molly,walk-walk2541,6,0.25
Molly,walk-walk2542,6,0.25
Molly,walk-walk2543,6,0.25
Molly,walk-walk2545,6,0.25
Molly,walk-walk2546,6,0.25
Molly,woof587,8,0.25
Molly,woof588,14,0.25
Molly,woof589,12,0.25
Molly,woof590,14,0.25
Molly,woof591,14,0.25
Molly,woof592,14,0.25
Molly,woof593,14,0.25
Molly,woof594,14,0.25
Molly,woof595,14,0.25
Molly,woof596,14,0.25
Molly,work597,7,0.25
Molly,work598,7,0.25
Molly,work599,7,0.25
Molly,work600,7,0.25
Molly,work601,7,0.25
Molly,work602,7,0.25
Noël,ballon2351,6,0.25
Noël,ballon299,6,0.25
Noël,banane2352,7,0.25
Noël,banane2353,11,0.25
Noël,banane300,16,0.25
Noël,banane3862,2,0.25
Noël,canard2354,5,0.25
Noël,canard2355,5,0.25
Noël,canard2356,9,0.25
Noël,canard306,5,0.25
Noël,canard3459,2,0.25
Noël,chapeaux2357,11,0.25
Noël,couches307,11,0.25
Noël,couches308,8,0.25
Noël,couches309,8,0.25
Noël,couches3863,5,0.25
Noël,dodo2358,8,0.25
Noël,donne310,8,0.25
Noël,donne311,8,0.25
Noël,fraise2359,6,0.25
Noël,gateau2360,11,0.25
Noël,gateau2361,11,0.25
Noël,gateau3604,1,0.25
Noël,gateau3605,3,0.25
Noël,gateau3607,16,0.25
Noël,gateau3608,6,0.25
Noël,gateau3609,1,0.25
Noël,gateau3610,3,0.25
Noël,gateau3611,6,0.25
Noël,lapin2362,11,0.25
Noël,lapin2363,11,0.25
Noël,lapin2364,11,0.25
Noël,lapin2365,11,0.25
Noël,lapin2366,4,0.25
Noël,lapin2367,11,0.25
Noël,lapin2368,11,0.25
Noël,lapin2369,11,0.25
Noël,lapin2370,11,0.25
Noël,lapin2371,11,0.25
Noël,lapin4118,1,0.25
Noël,lapin4489,1,0.25
Noël,l’eau312,10,0.25
Noël,l’eau313,10,0.25
Noël,l’eau314,10,0.25
Noël,l’eau315,10,0.25
Noël,l’eau316,10,0.25
Noël,l’eau317,10,0.25
Noël,l’eau318,10,0.25
Noël,main2372,6,0.25
Noël,main319,11,0.25
Noël,main320,2,0.25
Noël,maman2373,4,0.25
Noël,maman3461,3,0.25
Noël,maman3612,4,0.25
Noël,maman3613,2,0.25
Noël,non321,9,0.25
Noël,non322,9,0.25
Noël,pain2382,3,0.25
Noël,pain324,16,0.25
Noël,pain325,16,0.25
Noël,pain326,16,0.25
Noël,pain327,4,0.25
Noël,paletot2383,11,0.25
Noël,paletot3615,2,0.25
Noël,paletot3616,2,0.25
Noël,papa2384,11,0.25
Noël,par là2385,7,0.25
Noël,peinture2386,4,0.25
Noël,peinture2387,3,0.25
Noël,peinture328,6,0.25
Noël,poire329,16,0.25
Noël,poire330,6,0.25
Noël,pomme331,16,0.25
Noël,pomme332,5,0.25
Noël,pomme333,16,0.25
Noël,poule334,16,0.25
Noël,poule3864,4,0.25
Noël,poum335,5,0.25
Noël,poupée2388,11,0.25
Noël,poupée336,16,0.25
Noël,savon18,8,0.25
Noël,savon2389,6,0.25
Noël,tiens2390,2,0.25
Noël,tiens337,5,0.25
Noël,tiens338,8,0.25
Noël,tiens339,8,0.25
Noël,tiens340,8,0.25
Noël,tiens341,8,0.25
Noël,tiens342,8,0.25
Noël,tiens343,5,0.25
Noël,tiens344,8,0.25
Noël,tiens345,8,0.25
Noël,tiens3865,4,0.25
Noël,tiens3866,4,0.25
Noël,wouf wouf17,8,0.25
Noël,wouf wouf2374,7,0.25
Noël,wouf wouf2375,7,0.25
Noël,wouf wouf2376,7,0.25
Noël,wouf wouf2378,6,0.25
Noël,wouf wouf2379,7,0.25
Noël,wouf wouf2380,6,0.25
Noël,wouf wouf2381,7,0.25
Noël,wouf wouf323,13,0.25
Noël,wouf wouf3462,2,0.25
Noël,wouf wouf3614,3,0.25
Noël,ça301,11,0.25
Noël,ça302,12,0.25
Noël,ça303,11,0.25
Noël,ça304,11,0.25
Noël,ça305,11,0.25
Patrick,D22895,4,0.25
Patrick,D22896,2,0.25
Patrick,D22897,4,0.25
Patrick,D22899,4,0.25
Patrick,D23662,3,0.25
Patrick,D23663,1,0.25
Patrick,D23664,1,0.25
Patrick,D23665,3,0.25
Patrick,Doody2910,4,0.25
Patrick,Doody2911,3,0.25
Patrick,Doody2912,4,0.25
Patrick,Doody2913,3,0.25
Patrick,Doody2914,4,0.25
Patrick,Doody2915,4,0.25
Patrick,aah3501,1,0.25
Patrick,baa1065,1,0.25
Patrick,baby2885,4,0.25
Patrick,baby2886,4,0.25
Patrick,ball1066,3,0.25
Patrick,bath2887,6,0.25
Patrick,bath2888,6,0.25
Patrick,bee2889,2,0.25
Patrick,beebies3661,1,0.25
Patrick,book1067,7,0.25
Patrick,book2891,3,0.25
Patrick,book2892,6,0.25
Patrick,book2893,3,0.25
Patrick,box1068,6,0.25
Patrick,cat1069,5,0.25
Patrick,cat1070,7,0.25
Patrick,cat1071,4,0.25
Patrick,cat1072,7,0.25
Patrick,cat2894,8,0.25
Patrick,daddy2900,4,0.25
Patrick,daddy2902,4,0.25
Patrick,daddy2903,4,0.25
Patrick,daddy2904,4,0.25
Patrick,daddy2905,4,0.25
Patrick,daddy2906,4,0.25
Patrick,daddy2907,4,0.25
Patrick,daddy2908,4,0.25
Patrick,daddy2909,4,0.25
Patrick,go1073,6,0.25
Patrick,go1074,6,0.25
Patrick,go2916,8,0.25
Patrick,go2917,8,0.25
Patrick,hat1075,5,0.25
Patrick,hat1076,5,0.25
Patrick,hat1077,5,0.25
Patrick,hat1078,5,0.25
Patrick,hat1923,8,0.25
Patrick,hat1924,7,0.25
Patrick,hat2918,5,0.25
Patrick,hat54,7,0.25
Patrick,hello1925,7,0.25
Patrick,hello2919,8,0.25
Patrick,horsey1926,2,0.25
Patrick,horsey1927,2,0.25
Patrick,horsey1928,8,0.25
Patrick,horsey1929,8,0.25
Patrick,horsey2920,2,0.25
Patrick,horsey2921,1,0.25
Patrick,knee1930,5,0.25
Patrick,knee3500,1,0.25
Patrick,more1079,3,0.25
Patrick,more1932,2,0.25
Patrick,no1080,9,0.25
Patrick,no1082,2,0.25
Patrick,no1083,9,0.25
Patrick,no1084,5,0.25
Patrick,no1933,5,0.25
Patrick,no1934,5,0.25
Patrick,no1935,3,0.25
Patrick,no1936,3,0.25
Patrick,no1937,5,0.25
Patrick,no1938,5,0.25
Patrick,off55,7,0.25
Patrick,off56,2,0.25
Patrick,off57,1,0.25
Patrick,off58,7,0.25
Patrick,off59,7,0.25
Patrick,ow1939,8,0.25
Patrick,ow1940,8,0.25
Patrick,ow1941,5,0.25
Patrick,ow1942,2,0.25
Patrick,ow60,7,0.25
Patrick,phone2922,2,0.25
Patrick,phone2923,2,0.25
Patrick,phone2924,5,0.25
Patrick,quack quack1948,3,0.25
Patrick,quack quack1949,3,0.25
Patrick,squeak squeak1950,1,0.25
Patrick,tractor3666,2,0.25
Patrick,uh oh1943,1,0.25
Patrick,uh oh1944,8,0.25
Patrick,uh oh1945,1,0.25
Patrick,uh oh1946,8,0.25
Patrick,uh oh1947,1,0.25
Patrick,water2926,4,0.25
Patrick,water2927,4,0.25
Patrick,water2928,3,0.25
Patrick,water2929,2,0.25
Patrick,water2930,4,0.25
Patrick,water2931,4,0.25
Patrick,water2932,4,0.25
Patrick,wheel1085,1,0.25
Patrick,wheel2933,2,0.25
Patrick,woof woof2934,2,0.25
Rachel,Beba [Rebecca]2939,4,0.25
Rachel,Beba [Rebecca]2940,15,0.25
Rachel,Daisy1095,9,0.25
Rachel,Makka Pakka2953,10,0.25
Rachel,Mummy2955,14,0.25
Rachel,Mummy3504,11,0.25
Rachel,all gone2935,29,0.25
Rachel,apple3668,4,0.25
Rachel,away1086,12,0.25
Rachel,baa baa black sheep3669,10,0.25
Rachel,baby2936,22,0.25
Rachel,baby2937,13,0.25
Rachel,baby2938,24,0.25
Rachel,back1087,3,0.25
Rachel,beep beep3670,10,0.25
Rachel,bike4188,1,0.25
Rachel,bye1088,31,0.25
Rachel,bye1089,33,0.25
Rachel,bye1090,33,0.25
Rachel,bye1091,25,0.25
Rachel,bye1092,33,0.25
Rachel,bye2941,16,0.25
Rachel,bye2942,20,0.25
Rachel,bye2943,23,0.25
Rachel,cat1093,1,0.25
Rachel,cat2944,15,0.25
Rachel,chips3928,2,0.25
Rachel,cold1094,15,0.25
Rachel,cup of tea2945,17,0.25
Rachel,cup of tea3673,7,0.25
Rachel,cup of tea3674,15,0.25
Rachel,cup of tea3675,8,0.25
Rachel,doggy2946,29,0.25
Rachel,doggy2947,29,0.25
Rachel,doggy2948,8,0.25
Rachel,doggy3676,33,0.25
Rachel,doggy3677,11,0.25
Rachel,door1096,28,0.25
Rachel,door1097,28,0.25
Rachel,door1098,14,0.25
Rachel,door1099,28,0.25
Rachel,door1100,28,0.25
Rachel,door1101,15,0.25
Rachel,door1102,28,0.25
Rachel,door1103,28,0.25
Rachel,door1104,28,0.25
Rachel,door1105,28,0.25
Rachel,door1106,28,0.25
Rachel,door2949,16,0.25
Rachel,down1107,28,0.25
Rachel,down1108,27,0.25
Rachel,duck2950,3,0.25
Rachel,fish2951,2,0.25
Rachel,fish3929,8,0.25
Rachel,flowers3503,6,0.25
Rachel,flowers4473,4,0.25
Rachel,get you2952,22,0.25
Rachel,go1109,29,0.25
Rachel,go1110,29,0.25
Rachel,gone4189,3,0.25
Rachel,hello1952,22,0.25
Rachel,here you go3678,1,0.25
Rachel,house1953,10,0.25
Rachel,house61,20,0.25
Rachel,jump1111,14,0.25
Rachel,knees and toes3679,2,0.25
Rachel,miaow2954,6,0.25
Rachel,night night1112,2,0.25
Rachel,night night1113,26,0.25
Rachel,noise3930,13,0.25
Rachel,piggy3680,8,0.25
Rachel,please1114,19,0.25
Rachel,please1115,25,0.25
Rachel,please1116,25,0.25
Rachel,please3681,5,0.25
Rachel,please3931,14,0.25
Rachel,please4190,3,0.25
Rachel,quack quack3505,11,0.25
Rachel,quack quack3802,1,0.25
Radia,Allah4108,4,0.25
Radia,Allahhafiz4483,4,0.25
Radia,Allahhafiz4484,3,0.25
Radia,Allahhu4485,4,0.25
Radia,Allahhu4486,2,0.25
Radia,Allahhu4487,4,0.25
Radia,Allahuakbar4109,4,0.25
Radia,BALL1470,6,0.25
Radia,BALL1471,8,0.25
Radia,BOTTLE3329,5,0.25
Radia,BOTTLE3330,3,0.25
Radia,PILLOW3334,7,0.25
Radia,PILLOW4428,4,0.25
Radia,acha2136,7,0.25
Radia,aur114,5,0.25
Radia,ayee!115,9,0.25
Radia,band1472,4,0.25
Radia,bismillah3781,1,0.25
Radia,bismillah4505,1,0.25
Radia,chalo4424,3,0.25
Radia,daal dya3346,8,0.25
Radia,daal dya3347,9,0.25
Radia,daal1473,5,0.25
Radia,daalu4429,5,0.25
Radia,dadi3340,9,0.25
Radia,dadi3341,9,0.25
Radia,davayee1477,8,0.25
Radia,gir gaya3348,9,0.25
Radia,kapra3345,6,0.25
Radia,"kha lo,kha lun3350",6,0.25
Radia,khana3331,6,0.25
Radia,kharab hogya3782,3,0.25
Radia,kya bat hai?3783,1,0.25
Radia,machar3332,2,0.25
Radia,machar3333,2,0.25
Radia,nahin1475,5,0.25
Radia,nino BT3343,7,0.25
Radia,nino BT3344,7,0.25
Radia,oho!2135,4,0.25
Radia,"one, two, three1474",9,0.25
Radia,so rahi3349,7,0.25
Radia,sona3352,7,0.25
Radia,sona3353,7,0.25
Radia,sona4431,5,0.25
Radia,theek hai3351,3,0.25
Radia,utaro3338,8,0.25
Radia,utaro3339,9,0.25
Radia,utaro4430,5,0.25
Radia,vava BT3336,5,0.25
Radia,vava BT3337,5,0.25
Radia,yay1476,8,0.25
Sean,Ian650,11,0.25
Sean,Ian651,11,0.25
Sean,baa2547,10,0.25
Sean,baa603,24,0.25
Sean,baa604,24,0.25
Sean,berries2548,5,0.25
Sean,berries3887,10,0.25
Sean,berries605,5,0.25
Sean,bird2549,1,0.25
Sean,bird3888,10,0.25
Sean,bird3889,4,0.25
Sean,bird606,23,0.25
Sean,bird607,15,0.25
Sean,bird608,3,0.25
Sean,bird609,3,0.25
Sean,bird610,11,0.25
Sean,bird611,23,0.25
Sean,blocks2551,3,0.25
Sean,blocks35,11,0.25
Sean,blocks612,17,0.25
Sean,blocks613,17,0.25
Sean,blocks614,16,0.25
Sean,blocks615,12,0.25
Sean,blocks617,24,0.25
Sean,blocks618,17,0.25
Sean,blocks619,24,0.25
Sean,blue2552,8,0.25
Sean,blue620,6,0.25
Sean,blue621,24,0.25
Sean,book2553,3,0.25
Sean,book622,19,0.25
Sean,book623,15,0.25
Sean,book624,12,0.25
Sean,bug625,24,0.25
Sean,bug626,24,0.25
Sean,butterfly2554,12,0.25
Sean,butterfly2555,8,0.25
Sean,cracker628,11,0.25
Sean,cracker629,5,0.25
Sean,dog630,12,0.25
Sean,dog631,10,0.25
Sean,dog632,10,0.25
Sean,duck633,13,0.25
Sean,duck634,13,0.25
Sean,duck635,13,0.25
Sean,duck636,13,0.25
Sean,fish36,20,0.25
Sean,fish637,9,0.25
Sean,fish638,3,0.25
Sean,fish639,15,0.25
Sean,horse640,13,0.25
Sean,horse641,13,0.25
Sean,horse642,15,0.25
Sean,horse643,11,0.25
Sean,horse644,13,0.25
Sean,horse645,13,0.25
Sean,horse646,13,0.25
Sean,horse647,13,0.25
Sean,horse648,13,0.25
Sean,horse649,13,0.25
Sean,look652,12,0.25
Sean,look653,4,0.25
Sean,look654,12,0.25
Sean,look655,12,0.25
Sean,mama1805,1,0.25
Sean,mama2557,8,0.25
Sean,mama2558,2,0.25
Sean,mama2559,8,0.25
Sean,mama656,14,0.25
Sean,mama657,14,0.25
Sean,mama658,14,0.25
Sean,mama659,14,0.25
Sean,moo2560,3,0.25
Sean,moo660,13,0.25
Sean,moo661,14,0.25
Sean,moo662,14,0.25
Sean,moo663,13,0.25
Sean,moo664,13,0.25
Sean,more665,14,0.25
Sean,more666,6,0.25
Sean,more667,14,0.25
Sean,more668,14,0.25
Sean,more669,14,0.25
Sean,more670,14,0.25
Sean,more671,14,0.25
Sean,more672,14,0.25
Sean,more673,14,0.25
Sean,more674,14,0.25
Sean,more675,14,0.25
Sean,more676,14,0.25
Sean,more677,14,0.25
Sean,more678,14,0.25
Sean,more679,14,0.25
Sean,more680,14,0.25
Sean,more681,14,0.25
Sean,more682,14,0.25
Sean,mouse683,14,0.25
Sean,mouse684,14,0.25
Sean,mouse685,14,0.25
Sean,mouse686,14,0.25
Sean,mouse687,10,0.25
Sean,mouse688,14,0.25
Sean,mouse689,14,0.25
Sean,oh37,14,0.25
Sean,oh690,13,0.25
Sean,oh691,13,0.25
Sean,oh692,13,0.25
Sean,oh693,13,0.25
Sean,quack694,5,0.25
Sean,quack695,13,0.25
Sean,rabbit696,7,0.25
Sean,rabbit697,11,0.25
Sean,rabbit698,1,0.25
Sean,snowman2561,8,0.25
Sean,stuck699,12,0.25
Sean,this700,13,0.25
Sean,this701,13,0.25
Sean,this702,13,0.25
Sean,this703,13,0.25
Sean,"woof, wow-wow704",13,0.25
Shazim,AEROPLANE2139,1,0.25
Shazim,AEROPLANE2140,1,0.25
Shazim,AUNTI4110,3,0.25
Shazim,AUNTI4111,3,0.25
Shazim,AUNTI4112,1,0.25
Shazim,BALL1478,3,0.25
Shazim,BALL1479,5,0.25
Shazim,BALL1480,4,0.25
Shazim,CAKE3361,6,0.25
Shazim,CATTY BT3354,3,0.25
Shazim,CATTY BT3355,2,0.25
Shazim,CATTY BT3356,6,0.25
Shazim,CATTY BT4432,4,0.25
Shazim,CATTY BT4433,3,0.25
Shazim,COW1490,11,0.25
Shazim,COW1491,3,0.25
Shazim,COW1492,9,0.25
Shazim,DOGGY BT4445,3,0.25
Shazim,EYES120,9,0.25
Shazim,EYES2137,5,0.25
Shazim,HORSE124,3,0.25
Shazim,JUICE1488,4,0.25
Shazim,Kashmir123,3,0.25
Shazim,LION1489,7,0.25
Shazim,MAMA ko ai ho gaye4449,1,0.25
Shazim,MAMA ko ai ho gaye4450,1,0.25
Shazim,MAMA3359,1,0.25
Shazim,MAMA4437,1,0.25
Shazim,MAMA4438,1,0.25
Shazim,NO1493,6,0.25
Shazim,TRACTOR4434,4,0.25
Shazim,ajao2138,9,0.25
Shazim,ajao4113,3,0.25
Shazim,"ajjan, BT4114",2,0.25
Shazim,aur121,9,0.25
Shazim,aur122,9,0.25
Shazim,ayee!117,9,0.25
Shazim,ayee!118,9,0.25
Shazim,ayee!119,9,0.25
Shazim,baba3362,2,0.25
Shazim,baba4442,2,0.25
Shazim,baba4443,2,0.25
Shazim,baow baowBT3360,2,0.25
Shazim,bhayee1487,8,0.25
Shazim,billi4444,2,0.25
Shazim,chachu4448,4,0.25
Shazim,chuchu BT4439,4,0.25
Shazim,chunti3363,6,0.25
Shazim,dado4447,4,0.25
Shazim,duddu BT4436,4,0.25
Shazim,khala3358,3,0.25
Shazim,khala4435,1,0.25
Shazim,mamu4440,1,0.25
Shazim,mamu4441,1,0.25
Shazim,miyon BT1486,6,0.25
Shazim,nano3357,2,0.25
Shazim,phuppo4446,1,0.25
Shazim,yay kya hai2141,5,0.25
Shazim,yay kya hai2142,5,0.25
Shazim,yay kya hai2143,8,0.25
Shazim,yay kya hai2144,7,0.25
Shazim,yay kya hai2145,6,0.25
Shazim,yay kya hai2146,7,0.25
Shazim,yay kya hai3364,3,0.25
Shazim,yay maon hai2147,4,0.25
Shazim,yay116,9,0.25
Shazim,yay1481,11,0.25
Shazim,yay1482,12,0.25
Shazim,yay1483,8,0.25
Shazim,yay1484,12,0.25
Shazim,yay1485,11,0.25
Sini,ei ole88,4,0.25
Sini,ei ole89,4,0.25
Sini,ei87,4,0.25
Sini,hauhau2057,4,0.25
Sini,heihei2050,4,0.25
Sini,heppa4075,2,0.25
Sini,istuu4076,1,0.25
Sini,jugurtti2051,2,0.25
Sini,juna2052,4,0.25
Sini,kakku4309,1,0.25
Sini,kiikkaa4310,1,0.25
Sini,kiikkaa4311,1,0.25
Sini,kiikkaa4312,1,0.25
Sini,kirahvi3067,4,0.25
Sini,kirahvi3068,4,0.25
Sini,kirja1294,4,0.25
Sini,kirja1295,4,0.25
Sini,korkki4313,1,0.25
Sini,korkki4314,1,0.25
Sini,korkki4315,1,0.25
Sini,korva1296,4,0.25
Sini,koti3069,1,0.25
Sini,kukka4316,1,0.25
Sini,kuppi4317,1,0.25
Sini,kvaak-kvaak4328,1,0.25
Sini,kynä3070,4,0.25
Sini,laukku4077,2,0.25
Sini,leipä2053,3,0.25
Sini,loppu4078,2,0.25
Sini,loppu4079,2,0.25
Sini,loppu4080,2,0.25
Sini,loppu4318,1,0.25
Sini,loppu4319,2,0.25
Sini,lusikka4081,2,0.25
Sini,minun3071,2,0.25
Sini,mummi3954,1,0.25
Sini,nami2054,2,0.25
Sini,napa2055,3,0.25
Sini,nappi3072,2,0.25
Sini,nappi4082,2,0.25
Sini,nappi4320,2,0.25
Sini,oppista4083,2,0.25
Sini,pallo1297,4,0.25
Sini,pallo3073,4,0.25
Sini,paperi3074,2,0.25
Sini,piilo3075,4,0.25
Sini,pois1298,1,0.25
Sini,pupu3076,2,0.25
Sini,pupu3077,2,0.25
Sini,puu1299,4,0.25
Sini,puuro3078,4,0.25
Sini,pyörä3079,4,0.25
Sini,rikki4084,2,0.25
Sini,rikki4322,1,0.25
Sini,roska4085,2,0.25
Sini,sakset4323,1,0.25
Sini,setä3080,2,0.25
Sini,suklaa4086,2,0.25
Sini,tipahti3082,2,0.25
Sini,tutti4324,1,0.25
Sini,tyttö4325,1,0.25
Sini,tyttö4326,1,0.25
Sini,tyttö4327,1,0.25
Sini,tässä1300,3,0.25
Sini,täti3081,2,0.25
Sini,ukki4087,2,0.25
Sini,vettä4088,1,0.25
Sini,viili2056,4,0.25
Sini,yhtään4074,1,0.25
Takeru,Barney1346,11,0.25
Takeru,Barney3134,8,0.25
Takeru,Totoro3718,5,0.25
Takeru,Totoro3719,6,0.25
Takeru,Totoro3720,7,0.25
Takeru,Totoro3721,7,0.25
Takeru,ah92,10,0.25
Takeru,ah93,10,0.25
Takeru,all gone3161,10,0.25
Takeru,all gone3162,10,0.25
Takeru,all gone3163,10,0.25
Takeru,all gone3164,10,0.25
Takeru,aye-aye2060,12,0.25
Takeru,aye-aye94,10,0.25
Takeru,ball1347,11,0.25
Takeru,ball1348,2,0.25
Takeru,ball3135,6,0.25
