gloss1,gloss2,Speaker,word_pair,distance,distance_norm,data_type
mama3355,ooper3560,Afan,mama3355_ooper3560,14.099531593362153,0.7343509276416738,actual
mama3356,ooper3560,Afan,mama3356_ooper3560,14.099531593362153,0.7343509276416738,actual
baba3357,ooper3560,Afan,baba3357_ooper3560,4.82842712474619,0.25148069030724923,actual
Bazil3358,ooper3560,Afan,Bazil3358_ooper3560,9.46167670545699,0.49279587904672373,actual
Durrain3359,ooper3560,Afan,Durrain3359_ooper3560,9.79552724087918,0.5101839354340987,actual
Durrain3360,ooper3560,Afan,Durrain3360_ooper3560,9.79552724087918,0.5101839354340987,actual
ganda3361,ooper3560,Afan,ganda3361_ooper3560,6.6332495807108,0.3454819013396853,actual
pani3362,ooper3560,Afan,ooper3560_pani3362,11.590023221063749,0.6036473089491584,actual
pani3363,ooper3560,Afan,ooper3560_pani3363,11.590023221063749,0.6036473089491584,actual
dada3364,ooper3560,Afan,dada3364_ooper3560,9.79552724087918,0.5101839354340987,actual
dada3365,ooper3560,Afan,dada3365_ooper3560,9.79552724087918,0.5101839354340987,actual
JUICE do3366,ooper3560,Afan,JUICE do3366_ooper3560,12.29552724087918,0.6403923261843621,actual
AUNTI3556,ooper3560,Afan,AUNTI3556_ooper3560,6.324555320336759,0.3294040681888266,actual
idhar3557,ooper3560,Afan,idhar3557_ooper3560,6.6332495807108,0.3454819013396853,actual
idhar3558,ooper3560,Afan,idhar3558_ooper3560,6.6332495807108,0.3454819013396853,actual
udhar3559,ooper3560,Afan,ooper3560_udhar3559,6.6332495807108,0.3454819013396853,actual
pupu2133,kaksi2132,Atte,kaksi2132_pupu2133,6.324555320336759,0.37666713382541017,actual
Atti2675,kaksi2132,Atte,Atti2675_kaksi2132,13.2664991614216,0.7901036455419614,actual
auto2676,kaksi2132,Atte,auto2676_kaksi2132,6.6332495807108,0.3950518227709807,actual
ääni2825,kaksi2132,Atte,ääni2825_kaksi2132,6.47890245052378,0.38585947829819545,actual
äiti2826,kaksi2132,Atte,äiti2826_kaksi2132,3.3166247903554,0.19752591138549036,actual
äiti2827,kaksi2132,Atte,äiti2827_kaksi2132,3.3166247903554,0.19752591138549036,actual
äiti2828,kaksi2132,Atte,äiti2828_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2829,kaksi2132,Atte,auto2829_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2830,kaksi2132,Atte,auto2830_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2831,kaksi2132,Atte,auto2831_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2832,kaksi2132,Atte,auto2832_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2833,kaksi2132,Atte,auto2833_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2834,kaksi2132,Atte,auto2834_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2835,kaksi2132,Atte,auto2835_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2836,kaksi2132,Atte,auto2836_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2837,kaksi2132,Atte,auto2837_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2838,kaksi2132,Atte,auto2838_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2839,kaksi2132,Atte,auto2839_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2840,kaksi2132,Atte,auto2840_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2841,kaksi2132,Atte,auto2841_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2842,kaksi2132,Atte,auto2842_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2843,kaksi2132,Atte,auto2843_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2844,kaksi2132,Atte,auto2844_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2845,kaksi2132,Atte,auto2845_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2846,kaksi2132,Atte,auto2846_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2847,kaksi2132,Atte,auto2847_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2848,kaksi2132,Atte,auto2848_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2849,kaksi2132,Atte,auto2849_kaksi2132,3.3166247903554,0.19752591138549036,actual
auto2850,kaksi2132,Atte,auto2850_kaksi2132,3.3166247903554,0.19752591138549036,actual
isi2851,kaksi2132,Atte,isi2851_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2852,kaksi2132,Atte,isi2852_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2853,kaksi2132,Atte,isi2853_kaksi2132,7.091542007990775,0.42234602549261124,actual
isi2854,kaksi2132,Atte,isi2854_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2855,kaksi2132,Atte,isi2855_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2856,kaksi2132,Atte,isi2856_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2857,kaksi2132,Atte,isi2857_kaksi2132,5.607912637833319,0.33398654498977465,actual
isi2858,kaksi2132,Atte,isi2858_kaksi2132,5.607912637833319,0.33398654498977465,actual
kala2859,kaksi2132,Atte,kaksi2132_kala2859,6.8166247903554,0.4059729723432462,actual
kippaa3158,kaksi2132,Atte,kaksi2132_kippaa3158,9.32455532033676,0.5553360432177724,actual
kippaa3159,kaksi2132,Atte,kaksi2132_kippaa3159,9.47890245052378,0.5645283876905576,actual
matto3160,kaksi2132,Atte,kaksi2132_matto3160,3.3166247903554,0.19752591138549036,actual
matto3161,kaksi2132,Atte,kaksi2132_matto3161,3.3166247903554,0.19752591138549036,actual
matto3162,kaksi2132,Atte,kaksi2132_matto3162,3.3166247903554,0.19752591138549036,actual
Minni3163,kaksi2132,Atte,kaksi2132_Minni3163,9.32455532033676,0.5553360432177724,actual
Minni3164,kaksi2132,Atte,kaksi2132_Minni3164,9.32455532033676,0.5553360432177724,actual
Minni3165,kaksi2132,Atte,kaksi2132_Minni3165,9.32455532033676,0.5553360432177724,actual
Minni3166,kaksi2132,Atte,kaksi2132_Minni3166,9.32455532033676,0.5553360432177724,actual
pallo3167,kaksi2132,Atte,kaksi2132_pallo3167,10.14719854090439,0.6043296322303853,actual
pappa3168,kaksi2132,Atte,kaksi2132_pappa3168,9.32455532033676,0.5553360432177724,actual
äiti3447,kaksi2132,Atte,äiti3447_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3448,kaksi2132,Atte,äiti3448_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3449,kaksi2132,Atte,äiti3449_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3450,kaksi2132,Atte,äiti3450_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3451,kaksi2132,Atte,äiti3451_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3452,kaksi2132,Atte,äiti3452_kaksi2132,6.6332495807108,0.3950518227709807,actual
äiti3453,kaksi2132,Atte,äiti3453_kaksi2132,6.6332495807108,0.3950518227709807,actual
aja3454,kaksi2132,Atte,aja3454_kaksi2132,9.532125615432475,0.5676981626334398,actual
aja3455,kaksi2132,Atte,aja3455_kaksi2132,9.532125615432475,0.5676981626334398,actual
ankka3456,kaksi2132,Atte,ankka3456_kaksi2132,9.46167670545699,0.5635024859957062,actual
ankka3457,kaksi2132,Atte,ankka3457_kaksi2132,12.46167670545699,0.7421713953880683,actual
ankka3458,kaksi2132,Atte,ankka3458_kaksi2132,9.46167670545699,0.5635024859957062,actual
ankka3459,kaksi2132,Atte,ankka3459_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3460,kaksi2132,Atte,Atti3460_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3461,kaksi2132,Atte,Atti3461_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3462,kaksi2132,Atte,Atti3462_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3463,kaksi2132,Atte,Atti3463_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3464,kaksi2132,Atte,Atti3464_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3465,kaksi2132,Atte,Atti3465_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3466,kaksi2132,Atte,Atti3466_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3467,kaksi2132,Atte,Atti3467_kaksi2132,6.6332495807108,0.3950518227709807,actual
Atti3468,kaksi2132,Atte,Atti3468_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3469,kaksi2132,Atte,auto3469_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3470,kaksi2132,Atte,auto3470_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3471,kaksi2132,Atte,auto3471_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3472,kaksi2132,Atte,auto3472_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3473,kaksi2132,Atte,auto3473_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3474,kaksi2132,Atte,auto3474_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3475,kaksi2132,Atte,auto3475_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3476,kaksi2132,Atte,auto3476_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3477,kaksi2132,Atte,auto3477_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3478,kaksi2132,Atte,auto3478_kaksi2132,6.6332495807108,0.3950518227709807,actual
auto3479,kaksi2132,Atte,auto3479_kaksi2132,6.6332495807108,0.3950518227709807,actual
heppa3480,kaksi2132,Atte,heppa3480_kaksi2132,9.47890245052378,0.5645283876905576,actual
kello3481,kaksi2132,Atte,kaksi2132_kello3481,9.688906113624414,0.5770354295087547,actual
kello3482,kaksi2132,Atte,kaksi2132_kello3482,9.688906113624414,0.5770354295087547,actual
kello3483,kaksi2132,Atte,kaksi2132_kello3483,9.688906113624414,0.5770354295087547,actual
loppu3484,kaksi2132,Atte,kaksi2132_loppu3484,9.47890245052378,0.5645283876905576,actual
loppu3485,kaksi2132,Atte,kaksi2132_loppu3485,9.47890245052378,0.5645283876905576,actual
loppu3486,kaksi2132,Atte,kaksi2132_loppu3486,9.47890245052378,0.5645283876905576,actual
loppu3487,kaksi2132,Atte,kaksi2132_loppu3487,9.47890245052378,0.5645283876905576,actual
nalle3488,kaksi2132,Atte,kaksi2132_nalle3488,9.688906113624414,0.5770354295087547,actual
nalle3489,kaksi2132,Atte,kaksi2132_nalle3489,9.688906113624414,0.5770354295087547,actual
pallo3490,kaksi2132,Atte,kaksi2132_pallo3490,9.688906113624414,0.5770354295087547,actual
pallo3491,kaksi2132,Atte,kaksi2132_pallo3491,9.688906113624414,0.5770354295087547,actual
ukko3492,kaksi2132,Atte,kaksi2132_ukko3492,9.46167670545699,0.5635024859957062,actual
ukko3493,kaksi2132,Atte,kaksi2132_ukko3493,9.46167670545699,0.5635024859957062,actual
ukko3494,kaksi2132,Atte,kaksi2132_ukko3494,12.46167670545699,0.7421713953880683,actual
ukko3495,kaksi2132,Atte,kaksi2132_ukko3495,9.46167670545699,0.5635024859957062,actual
ukko3496,kaksi2132,Atte,kaksi2132_ukko3496,9.46167670545699,0.5635024859957062,actual
ukko3497,kaksi2132,Atte,kaksi2132_ukko3497,9.46167670545699,0.5635024859957062,actual
ukko3498,kaksi2132,Atte,kaksi2132_ukko3498,9.46167670545699,0.5635024859957062,actual
matto3570,kaksi2132,Atte,kaksi2132_matto3570,9.9498743710662,0.5925777341564711,actual
pappa3571,kaksi2132,Atte,kaksi2132_pappa3571,12.47890245052378,0.7431972970829198,actual
kaksi2132,pupu2133,Atte,kaksi2132_pupu2133,6.324555320336759,0.37666713382541017,actual
Atti2675,pupu2133,Atte,Atti2675_pupu2133,12.6332495807108,0.7523896415557051,actual
auto2676,pupu2133,Atte,auto2676_pupu2133,6,0.3573378187847243,actual
ääni2825,pupu2133,Atte,ääni2825_pupu2133,7.47213595499958,0.4450127939704105,actual
äiti2826,pupu2133,Atte,äiti2826_pupu2133,6.16227766016838,0.36700247630506727,actual
äiti2827,pupu2133,Atte,äiti2827_pupu2133,6.16227766016838,0.36700247630506727,actual
äiti2828,pupu2133,Atte,äiti2828_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2829,pupu2133,Atte,auto2829_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2830,pupu2133,Atte,auto2830_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2831,pupu2133,Atte,auto2831_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2832,pupu2133,Atte,auto2832_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2833,pupu2133,Atte,auto2833_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2834,pupu2133,Atte,auto2834_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2835,pupu2133,Atte,auto2835_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2836,pupu2133,Atte,auto2836_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2837,pupu2133,Atte,auto2837_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2838,pupu2133,Atte,auto2838_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2839,pupu2133,Atte,auto2839_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2840,pupu2133,Atte,auto2840_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2841,pupu2133,Atte,auto2841_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2842,pupu2133,Atte,auto2842_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2843,pupu2133,Atte,auto2843_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2844,pupu2133,Atte,auto2844_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2845,pupu2133,Atte,auto2845_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2846,pupu2133,Atte,auto2846_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2847,pupu2133,Atte,auto2847_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2848,pupu2133,Atte,auto2848_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2849,pupu2133,Atte,auto2849_pupu2133,6.16227766016838,0.36700247630506727,actual
auto2850,pupu2133,Atte,auto2850_pupu2133,6.16227766016838,0.36700247630506727,actual
isi2851,pupu2133,Atte,isi2851_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2852,pupu2133,Atte,isi2852_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2853,pupu2133,Atte,isi2853_pupu2133,7.031128874149275,0.41874804258046605,actual
isi2854,pupu2133,Atte,isi2854_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2855,pupu2133,Atte,isi2855_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2856,pupu2133,Atte,isi2856_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2857,pupu2133,Atte,isi2857_pupu2133,6.041381265149109,0.3598023339558802,actual
isi2858,pupu2133,Atte,isi2858_pupu2133,6.041381265149109,0.3598023339558802,actual
kala2859,pupu2133,Atte,kala2859_pupu2133,7.716990566028302,0.45959542940780806,actual
kippaa3158,pupu2133,Atte,kippaa3158_pupu2133,3,0.17866890939236216,actual
kippaa3159,pupu2133,Atte,kippaa3159_pupu2133,4,0.23822521252314954,actual
matto3160,pupu2133,Atte,matto3160_pupu2133,9.64118011069216,0.5741930452109005,actual
matto3161,pupu2133,Atte,matto3161_pupu2133,9.64118011069216,0.5741930452109005,actual
matto3162,pupu2133,Atte,matto3162_pupu2133,9.64118011069216,0.5741930452109005,actual
Minni3163,pupu2133,Atte,Minni3163_pupu2133,11.94427190999916,0.7113566785484587,actual
Minni3164,pupu2133,Atte,Minni3164_pupu2133,11.94427190999916,0.7113566785484587,actual
Minni3165,pupu2133,Atte,Minni3165_pupu2133,11.94427190999916,0.7113566785484587,actual
Minni3166,pupu2133,Atte,Minni3166_pupu2133,11.94427190999916,0.7113566785484587,actual
pallo3167,pupu2133,Atte,pallo3167_pupu2133,11.62040076344659,0.6920681103690582,actual
pappa3168,pupu2133,Atte,pappa3168_pupu2133,3,0.17866890939236216,actual
äiti3447,pupu2133,Atte,äiti3447_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3448,pupu2133,Atte,äiti3448_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3449,pupu2133,Atte,äiti3449_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3450,pupu2133,Atte,äiti3450_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3451,pupu2133,Atte,äiti3451_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3452,pupu2133,Atte,äiti3452_pupu2133,9.47890245052378,0.5645283876905576,actual
äiti3453,pupu2133,Atte,äiti3453_pupu2133,9.47890245052378,0.5645283876905576,actual
aja3454,pupu2133,Atte,aja3454_pupu2133,9.963162185237287,0.59336910724519,actual
aja3455,pupu2133,Atte,aja3455_pupu2133,9.963162185237287,0.59336910724519,actual
ankka3456,pupu2133,Atte,ankka3456_pupu2133,9.47890245052378,0.5645283876905576,actual
ankka3457,pupu2133,Atte,ankka3457_pupu2133,12.47890245052378,0.7431972970829198,actual
ankka3458,pupu2133,Atte,ankka3458_pupu2133,9.47890245052378,0.5645283876905576,actual
ankka3459,pupu2133,Atte,ankka3459_pupu2133,6,0.3573378187847243,actual
Atti3460,pupu2133,Atte,Atti3460_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3461,pupu2133,Atte,Atti3461_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3462,pupu2133,Atte,Atti3462_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3463,pupu2133,Atte,Atti3463_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3464,pupu2133,Atte,Atti3464_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3465,pupu2133,Atte,Atti3465_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3466,pupu2133,Atte,Atti3466_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3467,pupu2133,Atte,Atti3467_pupu2133,9.47890245052378,0.5645283876905576,actual
Atti3468,pupu2133,Atte,Atti3468_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3469,pupu2133,Atte,auto3469_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3470,pupu2133,Atte,auto3470_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3471,pupu2133,Atte,auto3471_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3472,pupu2133,Atte,auto3472_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3473,pupu2133,Atte,auto3473_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3474,pupu2133,Atte,auto3474_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3475,pupu2133,Atte,auto3475_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3476,pupu2133,Atte,auto3476_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3477,pupu2133,Atte,auto3477_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3478,pupu2133,Atte,auto3478_pupu2133,9.47890245052378,0.5645283876905576,actual
auto3479,pupu2133,Atte,auto3479_pupu2133,9.47890245052378,0.5645283876905576,actual
heppa3480,pupu2133,Atte,heppa3480_pupu2133,6,0.3573378187847243,actual
kello3481,pupu2133,Atte,kello3481_pupu2133,10.589271889297315,0.6306578865733166,actual
kello3482,pupu2133,Atte,kello3482_pupu2133,10.589271889297315,0.6306578865733166,actual
kello3483,pupu2133,Atte,kello3483_pupu2133,10.589271889297315,0.6306578865733166,actual
loppu3484,pupu2133,Atte,loppu3484_pupu2133,6,0.3573378187847243,actual
loppu3485,pupu2133,Atte,loppu3485_pupu2133,6,0.3573378187847243,actual
loppu3486,pupu2133,Atte,loppu3486_pupu2133,6,0.3573378187847243,actual
loppu3487,pupu2133,Atte,loppu3487_pupu2133,6,0.3573378187847243,actual
nalle3488,pupu2133,Atte,nalle3488_pupu2133,10.589271889297315,0.6306578865733166,actual
nalle3489,pupu2133,Atte,nalle3489_pupu2133,10.589271889297315,0.6306578865733166,actual
pallo3490,pupu2133,Atte,pallo3490_pupu2133,10.589271889297315,0.6306578865733166,actual
pallo3491,pupu2133,Atte,pallo3491_pupu2133,10.589271889297315,0.6306578865733166,actual
ukko3492,pupu2133,Atte,pupu2133_ukko3492,9.47890245052378,0.5645283876905576,actual
ukko3493,pupu2133,Atte,pupu2133_ukko3493,9.47890245052378,0.5645283876905576,actual
ukko3494,pupu2133,Atte,pupu2133_ukko3494,12.47890245052378,0.7431972970829198,actual
ukko3495,pupu2133,Atte,pupu2133_ukko3495,9.47890245052378,0.5645283876905576,actual
ukko3496,pupu2133,Atte,pupu2133_ukko3496,9.47890245052378,0.5645283876905576,actual
ukko3497,pupu2133,Atte,pupu2133_ukko3497,9.47890245052378,0.5645283876905576,actual
ukko3498,pupu2133,Atte,pupu2133_ukko3498,9.47890245052378,0.5645283876905576,actual
matto3570,pupu2133,Atte,matto3570_pupu2133,12.79552724087918,0.7620542990760479,actual
pappa3571,pupu2133,Atte,pappa3571_pupu2133,9,0.5360067281770865,actual
kaksi2132,Atti2675,Atte,Atti2675_kaksi2132,13.2664991614216,0.7901036455419614,actual
pupu2133,Atti2675,Atte,Atti2675_pupu2133,12.6332495807108,0.7523896415557051,actual
ääni2825,Atti2675,Atte,ääni2825_Atti2675,9.6332495807108,0.5737207321633429,actual
äiti2826,Atti2675,Atte,äiti2826_Atti2675,9.9498743710662,0.5925777341564711,actual
äiti2827,Atti2675,Atte,äiti2827_Atti2675,9.9498743710662,0.5925777341564711,actual
äiti2828,Atti2675,Atte,äiti2828_Atti2675,9.9498743710662,0.5925777341564711,actual
auto2829,Atti2675,Atte,Atti2675_auto2829,9.9498743710662,0.5925777341564711,actual
auto2830,Atti2675,Atte,Atti2675_auto2830,9.9498743710662,0.5925777341564711,actual
auto2831,Atti2675,Atte,Atti2675_auto2831,9.9498743710662,0.5925777341564711,actual
auto2832,Atti2675,Atte,Atti2675_auto2832,9.9498743710662,0.5925777341564711,actual
auto2833,Atti2675,Atte,Atti2675_auto2833,9.9498743710662,0.5925777341564711,actual
auto2834,Atti2675,Atte,Atti2675_auto2834,9.9498743710662,0.5925777341564711,actual
auto2835,Atti2675,Atte,Atti2675_auto2835,9.9498743710662,0.5925777341564711,actual
auto2836,Atti2675,Atte,Atti2675_auto2836,9.9498743710662,0.5925777341564711,actual
auto2837,Atti2675,Atte,Atti2675_auto2837,9.9498743710662,0.5925777341564711,actual
auto2838,Atti2675,Atte,Atti2675_auto2838,9.9498743710662,0.5925777341564711,actual
auto2839,Atti2675,Atte,Atti2675_auto2839,9.9498743710662,0.5925777341564711,actual
auto2840,Atti2675,Atte,Atti2675_auto2840,9.9498743710662,0.5925777341564711,actual
auto2841,Atti2675,Atte,Atti2675_auto2841,9.9498743710662,0.5925777341564711,actual
auto2842,Atti2675,Atte,Atti2675_auto2842,9.9498743710662,0.5925777341564711,actual
auto2843,Atti2675,Atte,Atti2675_auto2843,9.9498743710662,0.5925777341564711,actual
auto2844,Atti2675,Atte,Atti2675_auto2844,9.9498743710662,0.5925777341564711,actual
auto2845,Atti2675,Atte,Atti2675_auto2845,9.9498743710662,0.5925777341564711,actual
auto2846,Atti2675,Atte,Atti2675_auto2846,9.9498743710662,0.5925777341564711,actual
auto2847,Atti2675,Atte,Atti2675_auto2847,9.9498743710662,0.5925777341564711,actual
auto2848,Atti2675,Atte,Atti2675_auto2848,9.9498743710662,0.5925777341564711,actual
auto2849,Atti2675,Atte,Atti2675_auto2849,9.9498743710662,0.5925777341564711,actual
auto2850,Atti2675,Atte,Atti2675_auto2850,9.9498743710662,0.5925777341564711,actual
isi2851,Atti2675,Atte,Atti2675_isi2851,9.325831984278052,0.5554120766024561,actual
isi2852,Atti2675,Atte,Atti2675_isi2852,9.325831984278052,0.5554120766024561,actual
isi2853,Atti2675,Atte,Atti2675_isi2853,9.834811699427224,0.585725026805302,actual
isi2854,Atti2675,Atte,Atti2675_isi2854,9.325831984278052,0.5554120766024561,actual
isi2855,Atti2675,Atte,Atti2675_isi2855,9.325831984278052,0.5554120766024561,actual
isi2856,Atti2675,Atte,Atti2675_isi2856,9.325831984278052,0.5554120766024561,actual
isi2857,Atti2675,Atte,Atti2675_isi2857,9.325831984278052,0.5554120766024561,actual
isi2858,Atti2675,Atte,Atti2675_isi2858,9.325831984278052,0.5554120766024561,actual
kala2859,Atti2675,Atte,Atti2675_kala2859,9.505530903979814,0.5661142799364892,actual
kippaa3158,Atti2675,Atte,Atti2675_kippaa3158,15.6332495807108,0.9310585509480672,actual
kippaa3159,Atti2675,Atte,Atti2675_kippaa3159,15.46167670545699,0.9208403047804306,actual
matto3160,Atti2675,Atte,Atti2675_matto3160,16.583123951776997,0.9876295569274517,actual
matto3161,Atti2675,Atte,Atti2675_matto3161,16.583123951776997,0.9876295569274517,actual
matto3162,Atti2675,Atte,Atti2675_matto3162,16.583123951776997,0.9876295569274517,actual
Minni3163,Atti2675,Atte,Atti2675_Minni3163,15.6332495807108,0.9310585509480672,actual
Minni3164,Atti2675,Atte,Atti2675_Minni3164,15.6332495807108,0.9310585509480672,actual
Minni3165,Atti2675,Atte,Atti2675_Minni3165,15.6332495807108,0.9310585509480672,actual
Minni3166,Atti2675,Atte,Atti2675_Minni3166,15.6332495807108,0.9310585509480672,actual
pallo3167,Atti2675,Atte,Atti2675_pallo3167,15.579374345965253,0.927849941136319,actual
pappa3168,Atti2675,Atte,Atti2675_pappa3168,15.6332495807108,0.9310585509480672,actual
äiti3447,Atti2675,Atte,äiti3447_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3448,Atti2675,Atte,äiti3448_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3449,Atti2675,Atte,äiti3449_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3450,Atti2675,Atte,äiti3450_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3451,Atti2675,Atte,äiti3451_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3452,Atti2675,Atte,äiti3452_Atti2675,13.2664991614216,0.7901036455419614,actual
äiti3453,Atti2675,Atte,äiti3453_Atti2675,13.2664991614216,0.7901036455419614,actual
aja3454,Atti2675,Atte,aja3454_Atti2675,11.78688907140085,0.7019835385053141,actual
aja3455,Atti2675,Atte,aja3455_Atti2675,11.78688907140085,0.7019835385053141,actual
ankka3456,Atti2675,Atte,ankka3456_Atti2675,13.2664991614216,0.7901036455419614,actual
ankka3457,Atti2675,Atte,ankka3457_Atti2675,16.2664991614216,0.9687725549343236,actual
ankka3458,Atti2675,Atte,ankka3458_Atti2675,13.2664991614216,0.7901036455419614,actual
Atti3460,Atti2675,Atte,Atti2675_Atti3460,13.2664991614216,0.7901036455419614,actual
Atti3461,Atti2675,Atte,Atti2675_Atti3461,13.2664991614216,0.7901036455419614,actual
Atti3462,Atti2675,Atte,Atti2675_Atti3462,13.2664991614216,0.7901036455419614,actual
Atti3463,Atti2675,Atte,Atti2675_Atti3463,13.2664991614216,0.7901036455419614,actual
Atti3464,Atti2675,Atte,Atti2675_Atti3464,13.2664991614216,0.7901036455419614,actual
Atti3465,Atti2675,Atte,Atti2675_Atti3465,13.2664991614216,0.7901036455419614,actual
Atti3466,Atti2675,Atte,Atti2675_Atti3466,13.2664991614216,0.7901036455419614,actual
Atti3467,Atti2675,Atte,Atti2675_Atti3467,13.2664991614216,0.7901036455419614,actual
Atti3468,Atti2675,Atte,Atti2675_Atti3468,13.2664991614216,0.7901036455419614,actual
auto3469,Atti2675,Atte,Atti2675_auto3469,13.2664991614216,0.7901036455419614,actual
auto3470,Atti2675,Atte,Atti2675_auto3470,13.2664991614216,0.7901036455419614,actual
