gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
encore1333,bobo1001,Adeline_11,bobo1001_encore1333,6.14505191510159,Adeline,11,0.21714763420430236,iter
oiseau1025,bobo1001,Adeline_11,bobo1001_oiseau1025,6.393838796963817,Adeline,11,0.2259390136041548,iter
coucou1016,bobo1001,Adeline_11,bobo1001_coucou1016,6.6332495807108,Adeline,11,0.23439906992457332,iter
dodo1021,bobo1001,Adeline_11,bobo1001_dodo1021,6.324555320336759,Adeline,11,0.22349074412704234,iter
coucou1013,bobo1001,Adeline_11,bobo1001_coucou1013,6.6332495807108,Adeline,11,0.23439906992457332,iter
encore1339,bobo1001,Adeline_11,bobo1001_encore1339,6.14505191510159,Adeline,11,0.21714763420430236,iter
coucou1015,bobo1001,Adeline_11,bobo1001_coucou1015,6.6332495807108,Adeline,11,0.23439906992457332,iter
voilà1032,bobo1001,Adeline_11,bobo1001_voilà1032,9.651537185913114,Adeline,11,0.34105626694631996,iter
voilà1031,bobo1001,Adeline_11,bobo1001_voilà1031,9.651537185913114,Adeline,11,0.34105626694631996,iter
voiture1033,bobo1001,Adeline_11,bobo1001_voiture1033,8.580679782572451,Adeline,11,0.30321539026729144,iter
bobo999,bobo1001,Adeline_11,bobo1001_bobo999,0,Adeline,11,0,iter
encore1330,bobo1001,Adeline_11,bobo1001_encore1330,6.14505191510159,Adeline,11,0.21714763420430236,iter
coucou1012,bobo1001,Adeline_11,bobo1001_coucou1012,6.6332495807108,Adeline,11,0.23439906992457332,iter
bobo1001,coucou1018,Adeline_11,bobo1001_coucou1018,6.6332495807108,Adeline,11,0.23439906992457332,iter
au revoir1473,encore1331,Adeline_12,au revoir1473_encore1331,6.118156958466736,Adeline,12,0.21619724740758003,iter
bobo1001,encore1331,Adeline_12,bobo1001_encore1331,6.14505191510159,Adeline,12,0.21714763420430236,iter
encore1327,encore1331,Adeline_12,encore1327_encore1331,0,Adeline,12,0,iter
bisou998,encore1331,Adeline_12,bisou998_encore1331,6.029989243462614,Adeline,12,0.21308166579966978,iter
maman1022,encore1331,Adeline_12,encore1331_maman1022,7.11788726606417,Adeline,12,0.25152470666038496,iter
encore1329,encore1331,Adeline_12,encore1329_encore1331,0,Adeline,12,0,iter
coucou1019,encore1331,Adeline_12,coucou1019_encore1331,3.3166247903554,Adeline,12,0.11719953496228666,iter
bobo999,encore1331,Adeline_12,bobo999_encore1331,6.14505191510159,Adeline,12,0.21714763420430236,iter
coucou1014,encore1331,Adeline_12,coucou1014_encore1331,3.3166247903554,Adeline,12,0.11719953496228666,iter
chapeau1005,encore1331,Adeline_12,chapeau1005_encore1331,5.854860063735631,Adeline,12,0.20689312783721617,iter
encore1332,encore1331,Adeline_12,encore1331_encore1332,0,Adeline,12,0,iter
chapeau1009,encore1331,Adeline_12,chapeau1009_encore1331,5.854860063735631,Adeline,12,0.20689312783721617,iter
encore1326,encore1331,Adeline_12,encore1326_encore1331,0,Adeline,12,0,iter
au revoir1472,encore1331,Adeline_12,au revoir1472_encore1331,6.118156958466736,Adeline,12,0.21619724740758003,iter
parti1029,encore1331,Adeline_12,encore1331_parti1029,9.6332495807108,Adeline,12,0.3404100380356763,iter
voilà1032,encore1331,Adeline_12,encore1331_voilà1032,9.956637395784302,Adeline,12,0.3518375898194351,iter
bobo1000,encore1331,Adeline_12,bobo1000_encore1331,6.14505191510159,Adeline,12,0.21714763420430236,iter
au revoir1469,encore1331,Adeline_12,au revoir1469_encore1331,6.118156958466736,Adeline,12,0.21619724740758003,iter
oiseau1025,encore1331,Adeline_12,encore1331_oiseau1025,5.965617110933476,Adeline,12,0.21080694843673972,iter
encore1331,au revoir1473,Adeline_12,au revoir1473_encore1331,6.118156958466736,Adeline,12,0.21619724740758003,iter
chapeau1002,voilà1032,Adeline_13,chapeau1002_voilà1032,9.93053530102853,Adeline,13,0.35091522037450606,iter
bisou994,voilà1032,Adeline_13,bisou994_voilà1032,7.500122969716841,Adeline,13,0.2650317656573344,iter
bisou997,voilà1032,Adeline_13,bisou997_voilà1032,7.500122969716841,Adeline,13,0.2650317656573344,iter
encore1330,voilà1032,Adeline_13,encore1330_voilà1032,9.956637395784302,Adeline,13,0.3518375898194351,iter
au revoir1473,voilà1032,Adeline_13,au revoir1473_voilà1032,11.382970048169733,Adeline,13,0.4022398915953874,iter
dodo1021,voilà1032,Adeline_13,dodo1021_voilà1032,8.30543625736616,Adeline,13,0.29348911274281425,iter
au revoir1469,voilà1032,Adeline_13,au revoir1469_voilà1032,11.382970048169733,Adeline,13,0.4022398915953874,iter
maman1024,voilà1032,Adeline_13,maman1024_voilà1032,10.169179830170378,Adeline,13,0.359348199564088,iter
encore1331,voilà1032,Adeline_13,encore1331_voilà1032,9.956637395784302,Adeline,13,0.3518375898194351,iter
parti1029,voilà1032,Adeline_13,parti1029_voilà1032,11.645543509408716,Adeline,13,0.41151844720413,iter
coucou1017,voilà1032,Adeline_13,coucou1017_voilà1032,10.618156958466736,Adeline,13,0.37521369957423456,iter
maman1023,voilà1032,Adeline_13,maman1023_voilà1032,10.169179830170378,Adeline,13,0.359348199564088,iter
au revoir1471,voilà1032,Adeline_13,au revoir1471_voilà1032,11.382970048169733,Adeline,13,0.4022398915953874,iter
encore1333,voilà1032,Adeline_13,encore1333_voilà1032,9.956637395784302,Adeline,13,0.3518375898194351,iter
chapeau1006,voilà1032,Adeline_13,chapeau1006_voilà1032,9.93053530102853,Adeline,13,0.35091522037450606,iter
maman1022,voilà1032,Adeline_13,maman1022_voilà1032,10.169179830170378,Adeline,13,0.359348199564088,iter
coucou1018,voilà1032,Adeline_13,coucou1018_voilà1032,10.618156958466736,Adeline,13,0.37521369957423456,iter
encore1336,voilà1032,Adeline_13,encore1336_voilà1032,9.956637395784302,Adeline,13,0.3518375898194351,iter
coucou1019,voilà1032,Adeline_13,coucou1019_voilà1032,10.618156958466736,Adeline,13,0.37521369957423456,iter
voilà1032,chapeau1002,Adeline_13,chapeau1002_voilà1032,9.93053530102853,Adeline,13,0.35091522037450606,iter
au revoir1468,encore1336,Adeline_14,au revoir1468_encore1336,6.118156958466736,Adeline,14,0.21619724740758003,iter
oiseau1025,encore1336,Adeline_14,encore1336_oiseau1025,5.965617110933476,Adeline,14,0.21080694843673972,iter
encore1327,encore1336,Adeline_14,encore1327_encore1336,0,Adeline,14,0,iter
au revoir1471,encore1336,Adeline_14,au revoir1471_encore1336,6.118156958466736,Adeline,14,0.21619724740758003,iter
maman1023,encore1336,Adeline_14,encore1336_maman1023,7.11788726606417,Adeline,14,0.25152470666038496,iter
coucou1016,encore1336,Adeline_14,coucou1016_encore1336,3.3166247903554,Adeline,14,0.11719953496228666,iter
maman1024,encore1336,Adeline_14,encore1336_maman1024,7.11788726606417,Adeline,14,0.25152470666038496,iter
parti1029,encore1336,Adeline_14,encore1336_parti1029,9.6332495807108,Adeline,14,0.3404100380356763,iter
chapeau1009,encore1336,Adeline_14,chapeau1009_encore1336,5.854860063735631,Adeline,14,0.20689312783721617,iter
encore1338,encore1336,Adeline_14,encore1336_encore1338,0,Adeline,14,0,iter
