Speaker_ID,Speaker,ID,path_length,mean_k,clust_coef_global,Language,data_type
Atte_69,Atte,69,0.23957626404387541,1.5,0,Finnish,iter
Atte_7,Atte,7,0.1705014237708848,1.6,0,Finnish,iter
Atte_70,Atte,70,0.40826553490208617,1.2,0,Finnish,iter
Atte_71,Atte,71,0.20475725523948052,1.5,0,Finnish,iter
Atte_72,Atte,72,0.1922202928332454,0.3,0,Finnish,iter
Atte_73,Atte,73,0.12804545211707152,1.4,0,Finnish,iter
Atte_74,Atte,74,0.13270878728404328,1,0,Finnish,iter
Atte_75,Atte,75,0.08631981417148357,1.5,0,Finnish,iter
Atte_76,Atte,76,0.260412253585621,1.1,0,Finnish,iter
Atte_77,Atte,77,0.1664667627716957,1.5,0,Finnish,iter
Atte_78,Atte,78,0.401778905532101,0.9,0,Finnish,iter
Atte_79,Atte,79,0.29761400409785305,0.5,0,Finnish,iter
Atte_8,Atte,8,0.21070909427287887,0.2,0,Finnish,iter
Atte_80,Atte,80,0.3843049532836403,1.5,0,Finnish,iter
Atte_81,Atte,81,0.15894478562281364,1.6,0,Finnish,iter
Atte_82,Atte,82,0.3129712532943317,1.3,0,Finnish,iter
Atte_83,Atte,83,0.4039901867832147,1,0,Finnish,iter
Atte_84,Atte,84,0,0.1,NA,Finnish,iter
Atte_85,Atte,85,0.15083425644192178,1.5,0,Finnish,iter
Atte_86,Atte,86,0.10130563777090476,1.3,0,Finnish,iter
Atte_87,Atte,87,0.19007010895622836,1.6,0,Finnish,iter
Atte_88,Atte,88,0,0.1,NA,Finnish,iter
Atte_89,Atte,89,0.18315044737228248,0.4,0,Finnish,iter
Atte_9,Atte,9,0,0.2,0,Finnish,iter
Atte_90,Atte,90,0,0.1,NA,Finnish,iter
Atte_91,Atte,91,0.39668813638795647,0.6,0,Finnish,iter
Atte_92,Atte,92,0.25308936103335244,1.1,0,Finnish,iter
Atte_93,Atte,93,0.07382555268520873,1.2,0,Finnish,iter
Atte_94,Atte,94,0.15228176993489675,1.3,0,Finnish,iter
Atte_96,Atte,96,0.11510411696273375,1.5,0,Finnish,iter
Atte_97,Atte,97,0.12975405883301946,1.5,0,Finnish,iter
Atte_98,Atte,98,0.10623977128797982,1.2,0,Finnish,iter
Atte_99,Atte,99,0.3434007739590605,1.2,0,Finnish,iter
Basile_1,Basile,1,0.35548727239565536,1.1,0,French,iter
Basile_10,Basile,10,0.3670660059457837,0.6,0,French,iter
Basile_100,Basile,100,0.1915770724645814,1,0,French,iter
Basile_11,Basile,11,0.37306504480515007,1.6,0,French,iter
Basile_12,Basile,12,0.2537839026463396,1,0,French,iter
Basile_13,Basile,13,0.32085524015662864,0.9,0,French,iter
Basile_14,Basile,14,0.23640922171995307,1,0,French,iter
Basile_15,Basile,15,0.271878249501419,0.9,0,French,iter
Basile_16,Basile,16,0.2620721176011156,1.1,0,French,iter
Basile_17,Basile,17,0.39034744995205006,1.2,0,French,iter
Basile_18,Basile,18,0.3941454661136297,1,0,French,iter
Basile_19,Basile,19,0.3359323557743101,0.7,0,French,iter
Basile_2,Basile,2,0.34717550391974533,1.6,0,French,iter
Basile_20,Basile,20,0.24380808450222782,1,0,French,iter
Basile_21,Basile,21,0.07865821214510307,0.4,0,French,iter
Basile_22,Basile,22,0.21645460276091194,1.2,0,French,iter
